"user_id","itemid","similar_item"
"11601500","6299","12853"
"11601500","647","10171"
"11601500","679","11519"
"11601500","7356","16624"
"11601500","7511","12853"
"11601500","7706","23086"
"11601500","7747","13084"
"11601500","8005","3135"
"11601500","8719","11793"
"11601500","9563","5429"
"11601500","9991","18388"
"11612500","10532","10193"
"11612500","11263","27198"
"11612500","12220","11448"
"11612500","12285","10171"
"11612500","13020","13247"
"11612500","14020","4039"
"11612500","14119","13757"
"11612500","14294","10258"
"11612500","143","5324"
"11612500","1461","11328"
"11612500","14796","11060"
"11612500","15138","11101"
"11612500","15734","13430"
"11612500","16463","8628"
"11612500","16672","29334"
"11612500","16818","16116"
"11612500","17087","17060"
"11612500","18024","3438"
"11612500","18075","10948"
"11612500","1917","15089"
"11612500","19742","16854"
"11612500","19974","19328"
"11612500","21110","7680"
"11612500","217","12865"
"11612500","21919","12795"
"11612500","22094","10840"
"11612500","22583","18026"
"11612500","22946","15249"
"11612500","23013","15414"
"11612500","24196","12899"
"11612500","24459","20154"
"11612500","25372","14248"
"11612500","2655","16768"
"11612500","26619","10258"
"11612500","27511","12656"
"11612500","27791","28463"
"11612500","2826","1080"
"11612500","28641","13067"
"11612500","29203","22359"
"11612500","29334","16672"
"11612500","4411","26523"
"11612500","4578","17331"
"11612500","4683","6672"
"11612500","4750","5592"
"11612500","5067","13998"
"11612500","5574","11080"
"11612500","5845","11734"
"11612500","6665","10740"
"11612500","684","17748"
"11612500","7048","4479"
"11612500","9671","1000"
"11613500","10151","11665"
"11613500","11951","2217"
"11613500","14261","17061"
"11613500","16406","18843"
"11613500","21067","11638"
"11613500","21838","24172"
"11613500","24178","9193"
"11613500","24486","11767"
"11613500","24541","10151"
"11613500","251","11060"
"11613500","25260","11767"
"11613500","2613","4761"
"11613500","26722","11052"
"11613500","3390","10393"
"11613500","3999","12795"
"11613500","7105","21838"
"11613500","7611","1119"
"11613500","7868","9899"
"11616250","11776","3047"
"11616250","13450","16009"
"11616250","21672","1630"
"11616250","9829","9030"
"11625250","12285","10171"
"11625250","21565","11263"
"11625250","21628","28017"
"11625250","2655","16768"
"11625250","28017","17446"
"11625250","3740","10635"
"11625250","7706","23086"
"11631250","12606","10948"
"11631250","22482","17133"
"11632250","11330","26614"
"11632250","12220","11448"
"11632250","12977","14922"
"11632250","13247","25349"
"11632250","143","5324"
"11632250","16540","10461"
"11632250","1758","16865"
"11632250","21110","7680"
"11632250","22393","14930"
"11632250","23861","10866"
"11632250","24196","12899"
"11632250","26416","6840"
"11632250","2655","16768"
"11632250","27446","1950"
"11632250","2891","13354"
"11632250","4220","10584"
"11632250","4571","19416"
"11632250","4683","6672"
"11632250","8689","4949"
"11646500","11176","12394"
"11646500","16463","8628"
"11646500","21110","7680"
"11646500","29084","18388"
"1165500","15423","11638"
"11683250","11329","11951"
"11683250","12541","10308"
"11683250","12977","14922"
"11683250","14048","9912"
"11683250","14603","24704"
"11683250","17400","1335"
"11683250","17642","12431"
"11683250","17921","20048"
"11683250","18730","14182"
"11683250","2128","11328"
"11683250","21899","26619"
"11683250","21919","12795"
"11683250","24196","12899"
"11683250","24704","14603"
"11683250","29099","10082"
"11683250","4694","9072"
"11683250","5310","17748"
"11683250","5848","10151"
"11683250","7868","9899"
"11683250","8628","16463"
"11683250","949","11776"
"11687000","8689","4949"
"11701500","11060","12110"
"11701500","12285","10171"
"11701500","12865","217"
"11701500","12977","14922"
"11701500","13240","14161"
"11701500","14119","13757"
"11701500","14266","17402"
"11701500","14360","11052"
"11701500","15918","14393"
"11701500","17400","1335"
"11701500","18024","3438"
"11701500","19394","13883"
"11701500","2000","11029"
"11701500","20184","12795"
"11701500","22280","12610"
"11701500","22947","11857"
"11701500","23482","11781"
"11701500","24178","9193"
"11701500","2513","19539"
"11701500","25372","14248"
"11701500","26523","10014"
"11701500","28177","17748"
"11701500","28418","11638"
"11701500","28855","17972"
"11701500","3393","15414"
"11701500","4578","17331"
"11701500","4846","17972"
"11701500","5799","11029"
"11701500","7096","13776"
"11701500","7706","23086"
"11701500","9567","11448"
"11711250","10404","12865"
"11711250","10694","19523"
"11711250","10866","24942"
"11711250","1392","10866"
"11711250","14020","4039"
"11711250","16243","20701"
"11711250","16302","13757"
"11711250","17512","10461"
"11711250","20872","6305"
"11711250","21146","10584"
"11711250","21565","11263"
"11711250","22749","14319"
"11711250","23861","10866"
"11711250","24942","10866"
"11711250","28453","1119"
"11711250","28694","13017"
"11711250","2963","18388"
"11711250","599","10690"
"11711250","6175","10866"
"11711250","8693","10240"
"11716000","15315","12541"
"11730000","10866","24942"
"11730000","11951","2217"
"11730000","13390","17181"
"11730000","14242","14153"
"11730000","14248","14451"
"11730000","14294","10258"
"11730000","14887","10635"
"11730000","16176","15414"
"11730000","17181","28286"
"11730000","18024","3438"
"11730000","21110","7680"
"11730000","21565","11263"
"11730000","23549","10258"
"11730000","23656","19574"
"11730000","23779","11638"
"11730000","2513","19539"
"11730000","25960","23342"
"11730000","26416","6840"
"11730000","28286","17181"
"11730000","29473","16406"
"11730000","3228","11679"
"11730000","3647","1000"
"11730000","3850","12055"
"11730000","422","17181"
"11730000","5043","1335"
"11730000","5086","11781"
"11730000","5443","17181"
"11730000","6193","17181"
"11730000","7230","19339"
"11730000","8296","17181"
"11730000","989","8495"
"11734000","12606","10948"
"11734000","13084","14490"
"11734000","13450","16009"
"11734000","14261","17061"
"11734000","14490","13084"
"11734000","15874","10461"
"11734000","16009","13450"
"11734000","19829","18388"
"11734000","23928","21336"
"11734000","24178","9193"
"11734000","26464","11061"
"11734000","26546","11670"
"11734000","28481","22552"
"11734000","28985","12865"
"11734000","29099","10082"
"11734000","3390","10393"
"11734000","5469","15887"
"11734000","5848","10151"
"11734000","679","11519"
"11734000","7747","13084"
"11734000","7868","9899"
"11734000","8719","11793"
"1173500","10151","11665"
"1173500","10680","16463"
"1173500","10702","10325"
"1173500","11687","241"
"1173500","12642","1107"
"1173500","13020","13247"
"1173500","14153","10635"
"1173500","15019","24764"
"1173500","15192","15931"
"1173500","15661","15192"
"1173500","15931","15192"
"1173500","16463","8628"
"1173500","20037","15192"
"1173500","20143","15192"
"1173500","22556","15534"
"1173500","23656","19574"
"1173500","23928","21336"
"1173500","24541","10151"
"1173500","24869","15192"
"1173500","25488","11060"
"1173500","26464","11061"
"1173500","26546","11670"
"1173500","26619","10258"
"1173500","27487","15414"
"1173500","27567","13067"
"1173500","28463","11951"
"1173500","28481","22552"
"1173500","29363","19431"
"1173500","29473","16406"
"1173500","4846","17972"
"1173500","4958","27625"
"1173500","5157","11328"
"1173500","5598","10741"
"1173500","5848","10151"
"1173500","679","11519"
"1173500","7208","16169"
"1173500","7248","1000"
"1173500","7606","15192"
"1173500","8049","13883"
"1173500","8257","1119"
"11737250","599","10690"
"11737250","6988","27191"
"11747250","10840","22094"
"11747250","11244","16154"
"11747250","11679","3913"
"11747250","12110","11060"
"11747250","12285","10171"
"11747250","13776","9914"
"11747250","14048","9912"
"11747250","15784","18612"
"11747250","16154","11244"
"11747250","17959","1731"
"11747250","18353","1000"
"11747250","18572","15345"
"11747250","18712","26737"
"11747250","18741","3647"
"11747250","18758","17331"
"11747250","18805","17214"
"11747250","19514","22095"
"11747250","20207","20484"
"11747250","23019","7692"
"11747250","23662","10393"
"11747250","24892","11244"
"11747250","26523","10014"
"11747250","2655","16768"
"11747250","26972","10258"
"11747250","4452","17748"
"11747250","4571","19416"
"11747250","4691","1917"
"11747250","5845","11734"
"11747250","6096","11482"
"11747250","7411","2179"
"11747250","7692","23019"
"11747250","8943","20154"
"11747250","9111","17959"
"11747250","9525","11244"
"11747250","9620","12052"
"11747250","9912","14048"
"11751000","16564","25840"
"11751000","19431","29363"
"11751000","21110","7680"
"11751000","28985","12865"
"11761750","11080","17959"
"11761750","11524","7037"
"11761750","11857","16100"
"11761750","12055","3850"
"11761750","13998","5067"
"11761750","14226","16670"
"11761750","14580","10171"
"11761750","17958","22099"
"11761750","1831","11448"
"11761750","18353","1000"
"11761750","19421","22313"
"11761750","20411","16865"
"11761750","20979","10635"
"11761750","21110","7680"
"11761750","22043","14393"
"11761750","22113","22577"
"11761750","23407","13757"
"11761750","23928","21336"
"11761750","2436","22732"
"11761750","26576","11482"
"11761750","26619","10258"
"11761750","28975","24409"
"11761750","3382","15617"
"11761750","3913","1119"
"11761750","5086","11781"
"11761750","554","15405"
"11761750","7706","23086"
"11761750","8278","13494"
"11761750","9549","13226"
"11772000","3185","10258"
"11782250","7127","16406"
"11794250","11776","3047"
"11794250","1218","22365"
"11794250","17024","14795"
"11794250","17214","11328"
"11794250","22280","12610"
"11794250","22365","1218"
"11794250","26699","13757"
"11794250","27092","1218"
"11794250","7868","9899"
"1181250","12680","16670"
"1181250","13592","11410"
"1181250","15831","10082"
"1181250","16169","27390"
"1181250","1752","11734"
"1181250","17783","11781"
"1181250","18805","17214"
"1181250","1962","21092"
"1181250","22749","14319"
"1181250","23284","11951"
"1181250","23549","10258"
"1181250","23628","13776"
"1181250","25488","11060"
"1181250","26523","10014"
"1181250","27390","16169"
"1181250","29213","16169"
"1181250","3719","24409"
"1181250","4324","10461"
"1181250","7070","10193"
"1181250","7071","11328"
"1181250","7208","16169"
"1181250","7465","16169"
"1181250","7868","9899"
"1181250","8689","4949"
"1181250","9620","12052"
"11847750","19166","11638"
"11847750","1962","21092"
"11847750","24447","10740"
"11847750","7827","19339"
"11874000","11679","3913"
"11874000","12220","11448"
"11874000","14226","16670"
"11874000","14294","10258"
"11874000","16672","29334"
"11874000","20386","10258"
"11874000","20747","18233"
"11874000","21110","7680"
"11874000","22393","14930"
"11874000","24196","12899"
"11874000","2436","22732"
"11874000","2655","16768"
"11874000","27625","10948"
"11874000","2826","1080"
"11874000","29203","22359"
"11874000","3151","13701"
"11874000","3740","10635"
"11874000","5086","11781"
"11874000","599","10690"
"1189000","11176","12394"
"1189000","11330","26614"
"1189000","11665","10151"
"1189000","12173","18628"
"1189000","13067","16609"
"1189000","13247","25349"
"1189000","14573","19574"
"1189000","15584","7061"
"1189000","16361","16818"
"1189000","16463","8628"
"1189000","16670","19745"
"1189000","16818","16116"
"1189000","18730","14182"
"1189000","18990","16854"
"1189000","21337","28675"
"1189000","21462","11734"
"1189000","23612","16361"
"1189000","25372","14248"
"1189000","27615","10741"
"1189000","28653","1000"
"1189000","29203","22359"
"1189000","3627","10193"
"1189000","4949","11176"
"1189000","5598","10741"
"1189000","5848","10151"
"1189000","6548","16361"
"1189000","679","11519"
"1189000","7323","11263"
"1189000","7706","23086"
"11894500","15138","11101"
"11894500","26619","10258"
"11894500","3740","10635"
"11896000","10872","11060"
"11896000","11687","241"
"11896000","12068","19166"
"11896000","12674","16768"
"11896000","12758","12795"
"11896000","13265","12865"
"11896000","13776","9914"
"11896000","14020","4039"
"11896000","14486","10258"
"11896000","15602","23143"
"11896000","16331","17348"
"11896000","16500","10151"
"11896000","16818","16116"
"11896000","16939","15032"
"11896000","19166","11638"
"11896000","215","12162"
"11896000","22405","3176"
"11896000","25381","20548"
"11896000","28463","11951"
"11896000","29084","18388"
"11896000","29099","10082"
"11896000","3176","22405"
"11896000","3185","10258"
"11896000","3228","11679"
"11896000","3850","12055"
"11896000","398","10258"
"11896000","5834","13701"
"11896000","6542","12656"
"11896000","7045","10258"
"11896000","7868","9899"
"11896000","8495","989"
"11896000","8637","10895"
"11896000","8842","11328"
"11896000","9471","13226"
"11923000","14261","17061"
"11923000","18730","14182"
"11923000","2367","10690"
"11923000","3032","12243"
"11923000","3228","11679"
"11923000","5845","11734"
"11923000","6665","10740"
"11923000","9620","12052"
"11936000","11499","1041"
"11936000","14048","9912"
"11936000","14182","11793"
"11936000","14294","10258"
"11936000","1950","27446"
"11936000","19514","22095"
"11936000","1962","21092"
"11936000","21865","10171"
"11936000","22621","26959"
"11936000","22749","14319"
"11936000","23214","11781"
"11936000","25488","11060"
"11936000","26722","11052"
"11936000","28641","13067"
"11936000","28675","21337"
"11936000","7045","10258"
"11936000","9563","5429"
"11939000","12220","11448"
"11939000","12680","16670"
"11939000","14294","10258"
"11939000","14922","20608"
"11939000","25596","10133"
"11939000","25642","11734"
"11939000","3228","11679"
"11947000","11080","17959"
"11947000","11939","24841"
"11947000","12162","14567"
"11947000","12168","11767"
"11947000","12758","12795"
"11947000","14020","4039"
"11947000","14261","17061"
"11947000","15734","13430"
"11947000","1591","11410"
"11947000","15921","17732"
"11947000","16865","1758"
"11947000","1758","16865"
"11947000","17959","1731"
"11947000","18835","11767"
"11947000","20411","16865"
"11947000","21911","12656"
"11947000","22489","13701"
"11947000","23482","11781"
"11947000","24886","13883"
"11947000","2683","12220"
"11947000","26883","18026"
"11947000","27155","10393"
"11947000","29265","17531"
"11947000","4281","19574"
"11947000","5221","15089"
"11947000","527","10171"
"11947000","6104","1041"
"11947000","6148","10393"
"11947000","6505","16865"
"11947000","7354","24616"
"11947000","7868","9899"
"11947000","8719","11793"
"11947000","9549","13226"
"11947000","9829","9030"
"1194750","11687","241"
"1194750","11734","1752"
"1194750","15344","21427"
"1194750","1995","10635"
"1194750","23698","15414"
"1194750","24461","10461"
"1194750","25366","10928"
"1194750","25488","11060"
"1194750","25642","11734"
"1194750","2669","15217"
"1194750","28391","1539"
"1194750","28463","11951"
"1194750","28687","6152"
"1194750","3068","16243"
"1194750","3390","10393"
"1194750","4281","19574"
"1194750","4953","21160"
"1194750","5848","10151"
"1194750","7037","11524"
"1194750","8628","16463"
"11949750","11080","17959"
"11949750","11524","7037"
"11949750","12063","13307"
"11949750","1222","11793"
"11949750","13240","14161"
"11949750","1630","24887"
"11949750","20300","1335"
"11949750","21110","7680"
"11949750","25009","43"
"11949750","29547","11730"
"11949750","43","25009"
"11949750","5403","25009"
"11957000","10480","27328"
"11957000","10895","23295"
"11957000","11665","10151"
"11957000","12055","3850"
"11957000","12394","12737"
"11957000","13380","17242"
"11957000","14020","4039"
"11957000","14294","10258"
"11957000","15315","12541"
"11957000","15988","10258"
"11957000","16500","10151"
"11957000","16939","15032"
"11957000","17060","13380"
"11957000","17242","13380"
"11957000","17958","22099"
"11957000","18183","23826"
"11957000","19457","13067"
"11957000","20979","10635"
"11957000","21840","29099"
"11957000","22749","14319"
"11957000","24571","10895"
"11957000","25260","11767"
"11957000","26288","10151"
"11957000","26394","13067"
"11957000","2739","27638"
"11957000","28017","17446"
"11957000","28453","1119"
"11957000","4411","26523"
"11957000","4949","11176"
"11957000","5086","11781"
"11957000","5834","13701"
"11957000","6352","15345"
"11957000","647","10171"
"11957000","6672","11060"
"11957000","8689","4949"
"11957000","8996","11061"
"11957000","934","28399"
"11957000","9567","11448"
"11972750","15631","16155"
"11972750","17972","28855"
"11972750","28855","17972"
"11972750","4846","17972"
"11972750","647","10171"
"11972750","7260","17972"
"11972750","7936","17972"
"11984750","10176","18678"
"11984750","11029","15935"
"11984750","11052","17118"
"11984750","11080","17959"
"11984750","11176","12394"
"11984750","11687","241"
"11984750","12168","11767"
"11984750","12886","20367"
"11984750","13592","11410"
"11984750","14020","4039"
"11984750","14265","17590"
"11984750","14482","5336"
"11984750","14580","10171"
"11984750","15308","11410"
"11984750","15315","12541"
"11984750","15934","12899"
"11984750","16754","16463"
"11984750","17835","20823"
"11984750","18697","25381"
"11984750","18805","17214"
"11984750","19394","13883"
"11984750","19514","22095"
"11984750","20207","20484"
"11984750","20579","17748"
"11984750","21110","7680"
"11984750","21796","1335"
"11984750","21838","24172"
"11984750","2217","11951"
"11984750","22393","14930"
"11984750","22547","11060"
"11984750","2257","10740"
"11984750","23236","15269"
"11984750","23475","1390"
"11984750","2367","10690"
"11984750","23793","527"
"11984750","24415","1788"
"11984750","24486","11767"
"11984750","24601","6597"
"11984750","25086","11767"
"11984750","251","11060"
"11984750","25260","11767"
"11984750","25372","14248"
"11984750","25415","1041"
"11984750","25488","11060"
"11984750","2613","4761"
"11984750","26722","11052"
"11984750","2683","12220"
"11984750","2739","27638"
"11984750","28653","1000"
"11984750","3627","10193"
"11984750","4300","17926"
"11984750","4571","19416"
"11984750","4691","1917"
"11984750","5254","12795"
"11984750","5324","143"
"11984750","6051","24616"
"11984750","6096","11482"
"11984750","6672","11060"
"11984750","679","11519"
"11984750","6980","20872"
"11984750","7105","21838"
"11984750","7323","11263"
"11984750","7354","24616"
"11984750","7868","9899"
"11984750","8689","4949"
"11984750","911","10151"
"11984750","9486","10282"
"11984750","9549","13226"
"11984750","993","251"
"12004000","12606","10948"
"12004000","12754","7680"
"12004000","15307","18958"
"12004000","15645","17348"
"12004000","16376","21372"
"12004000","16463","8628"
"12004000","16540","10461"
"12004000","18167","14567"
"12004000","18958","15307"
"12004000","21110","7680"
"12004000","22126","12795"
"12004000","25372","14248"
"12004000","5081","10461"
"12004000","7680","21110"
"12004000","7990","11734"
"12008000","12737","12394"
"12008000","14261","17061"
"12008000","15534","22556"
"12008000","16331","17348"
"12008000","18697","25381"
"12008000","19702","22609"
"12008000","20979","10635"
"12008000","21838","24172"
"12008000","2739","27638"
"12008000","4953","21160"
"12008000","5053","10690"
"12008000","647","10171"
"12015000","12431","17642"
"12015000","1461","11328"
"12015000","16463","8628"
"12015000","2826","1080"
"12015000","29473","16406"
"12015000","5267","1630"
"12015000","9709","23622"
"12016750","1000","11849"
"12016750","10584","3051"
"12016750","10726","13450"
"12016750","10840","22094"
"12016750","11849","1000"
"12016750","12173","18628"
"12016750","15089","5221"
"12016750","15584","7061"
"12016750","15784","18612"
"12016750","15811","11328"
"12016750","15934","12899"
"12016750","17783","11781"
"12016750","18353","1000"
"12016750","18612","15784"
"12016750","18712","26737"
"12016750","18730","14182"
"12016750","18741","3647"
"12016750","21092","1962"
"12016750","21110","7680"
"12016750","21975","11888"
"12016750","22359","22043"
"12016750","22749","14319"
"12016750","23214","11781"
"12016750","23662","10393"
"12016750","24277","1000"
"12016750","24541","10151"
"12016750","24616","6051"
"12016750","24892","11244"
"12016750","25214","16420"
"12016750","26699","13757"
"12016750","27406","17013"
"12016750","27437","1000"
"12016750","28410","1771"
"12016750","28653","1000"
"12016750","3627","10193"
"12016750","3647","1000"
"12016750","398","10258"
"12016750","4807","15784"
"12016750","530","3913"
"12016750","5557","1010"
"12016750","5661","1000"
"12016750","6542","12656"
"12016750","7061","155"
"12016750","7071","11328"
"12016750","7248","1000"
"12016750","7868","9899"
"12016750","9671","1000"
"12028500","13390","17181"
"12028500","17024","14795"
"12028500","25260","11767"
"12028500","3032","12243"
"12028500","5254","12795"
"12028500","679","11519"
"12061000","16463","8628"
"12061000","21110","7680"
"12061000","7611","1119"
"12061000","8628","16463"
"1206500","4571","19416"
"1206500","7868","9899"
"12065000","12453","2270"
"12065000","2270","12453"
"12065000","3228","11679"
"12142750","10171","11904"
"12142750","10678","6621"
"12142750","11524","7037"
"12142750","11670","18491"
"12142750","12977","14922"
"12142750","13998","5067"
"12142750","14048","9912"
"12142750","14261","17061"
"12142750","14486","10258"
"12142750","15019","24764"
"12142750","15584","7061"
"12142750","16420","25214"
"12142750","16463","8628"
"12142750","1666","10635"
"12142750","16754","16463"
"12142750","17214","11328"
"12142750","18002","15887"
"12142750","18026","26883"
"12142750","18712","26737"
"12142750","18805","17214"
"12142750","18905","19890"
"12142750","18990","16854"
"12142750","19416","12068"
"12142750","19539","2513"
"12142750","20207","20484"
"12142750","21110","7680"
"12142750","21838","24172"
"12142750","22749","14319"
"12142750","22947","11857"
"12142750","23284","11951"
"12142750","23628","13776"
"12142750","24944","10258"
"12142750","26114","12865"
"12142750","2655","16768"
"12142750","26605","8637"
"12142750","2683","12220"
"12142750","27251","23782"
"12142750","27888","17401"
"12142750","27946","19405"
"12142750","28270","15019"
"12142750","28391","1539"
"12142750","29363","19431"
"12142750","3534","6927"
"12142750","3536","15258"
"12142750","3665","12647"
"12142750","4302","22204"
"12142750","5834","13701"
"12142750","6571","12586"
"12142750","6880","9472"
"12142750","6980","20872"
"12142750","9549","13226"
"12142750","9563","5429"
"12154500","10151","11665"
"12154500","10176","18678"
"12154500","11080","17959"
"12154500","11176","12394"
"12154500","11328","12209"
"12154500","11670","18491"
"12154500","11776","3047"
"12154500","12173","18628"
"12154500","13020","13247"
"12154500","13226","2568"
"12154500","13240","14161"
"12154500","1337","12795"
"12154500","14065","14917"
"12154500","14261","17061"
"12154500","14580","10171"
"12154500","1481","2613"
"12154500","14894","16217"
"12154500","15018","2999"
"12154500","15086","13226"
"12154500","15089","5221"
"12154500","15138","11101"
"12154500","15934","12899"
"12154500","16406","18843"
"12154500","16540","10461"
"12154500","1758","16865"
"12154500","17640","13226"
"12154500","18075","10948"
"12154500","18084","10740"
"12154500","19102","16668"
"12154500","19421","22313"
"12154500","19973","10740"
"12154500","20207","20484"
"12154500","20300","1335"
"12154500","20411","16865"
"12154500","21336","10325"
"12154500","21657","25169"
"12154500","21672","1630"
"12154500","2179","7411"
"12154500","21838","24172"
"12154500","21911","12656"
"12154500","2257","10740"
"12154500","25488","11060"
"12154500","2568","13226"
"12154500","26114","12865"
"12154500","26722","11052"
"12154500","2683","12220"
"12154500","2739","27638"
"12154500","27446","1950"
"12154500","27791","28463"
"12154500","28184","5131"
"12154500","28410","1771"
"12154500","29099","10082"
"12154500","29547","11730"
"12154500","3047","11776"
"12154500","3228","11679"
"12154500","3534","6927"
"12154500","3536","15258"
"12154500","3627","10193"
"12154500","4078","16343"
"12154500","4281","19574"
"12154500","4300","17926"
"12154500","4571","19416"
"12154500","4694","9072"
"12154500","4949","11176"
"12154500","5267","1630"
"12154500","5469","15887"
"12154500","5470","13430"
"12154500","647","10171"
"12154500","679","11519"
"12154500","6880","9472"
"12154500","7868","9899"
"12154500","8689","4949"
"12154500","8792","15414"
"12154500","9471","13226"
"12154500","9549","13226"
"12154500","9804","9486"
"12173500","1237","10690"
"12173500","15405","22607"
"12173500","15534","22556"
"12173500","16331","17348"
"12173500","18167","14567"
"12173500","21110","7680"
"12173500","22489","13701"
"12173500","22607","15405"
"12173500","26168","21847"
"12173500","3627","10193"
"12173500","554","15405"
"12173500","679","11519"
"12173500","8689","4949"
"12173500","9817","15405"
"12204750","24869","15192"
"12204750","4302","22204"
"12215000","10193","10532"
"12215000","1037","19574"
"12215000","10872","11060"
"12215000","11159","1079"
"12215000","11176","12394"
"12215000","11201","15859"
"12215000","11431","10970"
"12215000","11670","18491"
"12215000","12052","5856"
"12215000","12977","14922"
"12215000","13471","14227"
"12215000","13592","11410"
"12215000","13701","1739"
"12215000","14182","11793"
"12215000","14261","17061"
"12215000","14265","17590"
"12215000","14294","10258"
"12215000","15934","12899"
"12215000","16500","10151"
"12215000","17400","1335"
"12215000","17642","12431"
"12215000","18730","14182"
"12215000","18743","20831"
"12215000","18805","17214"
"12215000","19514","22095"
"12215000","2000","11029"
"12215000","20207","20484"
"12215000","20411","16865"
"12215000","20831","18743"
"12215000","21067","11638"
"12215000","21110","7680"
"12215000","215","12162"
"12215000","21838","24172"
"12215000","22547","11060"
"12215000","2257","10740"
"12215000","23251","12865"
"12215000","23475","1390"
"12215000","23662","10393"
"12215000","24869","15192"
"12215000","25260","11767"
"12215000","25488","11060"
"12215000","26605","8637"
"12215000","26972","10258"
"12215000","2729","10895"
"12215000","28391","1539"
"12215000","28410","1771"
"12215000","28463","11951"
"12215000","29099","10082"
"12215000","29203","22359"
"12215000","3032","12243"
"12215000","3228","11679"
"12215000","3627","10193"
"12215000","4300","17926"
"12215000","4479","11776"
"12215000","4949","11176"
"12215000","4953","21160"
"12215000","5254","12795"
"12215000","5267","1630"
"12215000","5470","13430"
"12215000","5590","28399"
"12215000","5845","11734"
"12215000","6672","11060"
"12215000","6734","16939"
"12215000","679","11519"
"12215000","6880","9472"
"12215000","7105","21838"
"12215000","7868","9899"
"12215000","8307","12647"
"12215000","8637","10895"
"12215000","8689","4949"
"12215000","8719","11793"
"12215000","8792","15414"
"12215000","9030","9829"
"12215000","911","10151"
"12215000","993","251"
"12229000","10680","16463"
"12229000","14048","9912"
"12229000","21865","10171"
"12229000","2257","10740"
"12229000","5267","1630"
"12229000","7868","9899"
"12229000","9192","13430"
"12231250","10948","12606"
"12231250","11080","17959"
"12231250","12173","18628"
"12231250","12886","20367"
"12231250","13450","16009"
"12231250","14393","15918"
"12231250","15534","22556"
"12231250","20180","27977"
"12231250","21657","25169"
"12231250","21739","21758"
"12231250","21865","10171"
"12231250","23202","11734"
"12231250","23662","10393"
"12231250","23793","527"
"12231250","26288","10151"
"12231250","26722","11052"
"12231250","29099","10082"
"12231250","6839","17449"
"12231250","7611","1119"
"12231250","8637","10895"
"12234750","1010","1015"
"12234750","10176","18678"
"12234750","10893","22393"
"12234750","11670","18491"
"12234750","12606","10948"
"12234750","12754","7680"
"12234750","13020","13247"
"12234750","14580","10171"
"12234750","14930","10308"
"12234750","16500","10151"
"12234750","17013","27406"
"12234750","21110","7680"
"12234750","21865","10171"
"12234750","22126","12795"
"12234750","25372","14248"
"12234750","26464","11061"
"12234750","28164","14567"
"12234750","2826","1080"
"12234750","29203","22359"
"12234750","4172","12173"
"12234750","5157","11328"
"12234750","5598","10741"
"12234750","6352","15345"
"12234750","6980","20872"
"12234750","7706","23086"
"12239250","10970","11431"
"12239250","11329","11951"
"12239250","14020","4039"
"12239250","14261","17061"
"12239250","14294","10258"
"12239250","14536","15838"
"12239250","15258","3536"
"12239250","15838","14536"
"12239250","15934","12899"
"12239250","18075","10948"
"12239250","18697","25381"
"12239250","1962","21092"
"12239250","20519","14536"
"12239250","2270","12453"
"12239250","23793","527"
"12239250","24869","15192"
"12239250","24944","10258"
"12239250","25488","11060"
"12239250","26288","10151"
"12239250","28369","7943"
"12239250","4595","20180"
"12239250","5598","10741"
"12239250","5848","10151"
"12239250","5856","12052"
"12239250","5876","27191"
"12239250","7233","13394"
"12239250","7354","24616"
"12239250","8767","27514"
"12275500","14020","4039"
"12275500","14415","12795"
"12275500","1831","11448"
"12275500","18741","3647"
"12275500","19514","22095"
"12275500","20184","12795"
"12275500","20519","14536"
"12275500","21110","7680"
"12275500","21930","10258"
"12275500","23662","10393"
"12275500","23779","11638"
"12275500","239","10393"
"12275500","24196","12899"
"12275500","25372","14248"
"12275500","25960","23342"
"12275500","27501","11263"
"12275500","5429","13067"
"12275500","5469","15887"
"12275500","8943","20154"
"12275500","9563","5429"
"12331000","10014","26523"
"12331000","10176","18678"
"12331000","11330","26614"
"12331000","13247","25349"
"12331000","16821","1041"
"12331000","18180","26614"
"12331000","1831","11448"
"12331000","19540","13247"
"12331000","20154","24459"
"12331000","21739","21758"
"12331000","21758","21739"
"12331000","25372","14248"
"12331000","26614","11330"
"12331000","28184","5131"
"12331000","5598","10741"
"12331000","6299","12853"
"12331000","7542","26614"
"12331000","9549","13226"
"12331000","9563","5429"
"12337750","13592","11410"
"12337750","15584","7061"
"12337750","16463","8628"
"12337750","19421","22313"
"12337750","19951","1691"
"12337750","23662","10393"
"12337750","25372","14248"
"12337750","28662","27407"
"12371000","10014","26523"
"12371000","10240","17232"
"12371000","12285","10171"
"12371000","14020","4039"
"12371000","14182","11793"
"12371000","14226","16670"
"12371000","16376","21372"
"12371000","16463","8628"
"12371000","17921","20048"
"12371000","19514","22095"
"12371000","21372","16376"
"12371000","24060","1041"
"12371000","24517","16376"
"12371000","24541","10151"
"12371000","2655","16768"
"12371000","2764","1691"
"12371000","28653","1000"
"12371000","2891","13354"
"12371000","5254","12795"
"12371000","5310","17748"
"12371000","8992","16376"
"12371000","9111","17959"
"12377250","11524","7037"
"12377250","11679","3913"
"12377250","12285","10171"
"12377250","12379","27791"
"12377250","12394","12737"
"12377250","12674","16768"
"12377250","12717","10082"
"12377250","13020","13247"
"12377250","14020","4039"
"12377250","14182","11793"
"12377250","14261","17061"
"12377250","15138","11101"
"12377250","15315","12541"
"12377250","15584","7061"
